"month","unique_carrier","carrier_name","sdomt_gallons","satl_gallons","spac_gallons","slat_gallons","sint_gallons","ts_gallons","tdomt_gallons","tint_gallons","total_gallons","sdomt_cost","satl_cost","spac_cost","slat_cost","sint_cost","ts_cost","tdomt_cost","tint_cost","total_cost","year"
3,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"9S","Southern Air Inc.",611065,2124696,3250299,4536,5379531,5990596,611065,5379531,5990596,1203298,4722572,6498052,9292,11229916,12433214,1203298,11229916,12433214,2018
3,"AA","American Airlines Inc.",182348195,40295922,24251327,50939305,115486554,297834749,183156469,115749775,298906244,350495737,79156948,47816591,104139931,231113470,581609207,352054533,231705618,583760151,2018
3,"ABX","ABX Air Inc",61992,0,0,0,0,61992,61992,0,61992,125224,0,0,0,0,125224,125224,0,125224,2018
3,"AS","Alaska Airlines Inc.",59506677,0,0,1541993,1541993,61048670,59544847,1541993,61086840,125875596,0,0,3480382,3480382,129355978,125950923,3480382,129431305,2018
3,"B6","JetBlue Airways",56332511,0,0,13250153,13250153,69582664,56342861,13250153,69593014,115122701,0,0,27078384,27078384,142201085,115143298,27078384,142221682,2018
3,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"DL","Delta Air Lines Inc.",179103474,49612332,29766902,31089280,110468514,289571988,181163772,110714430,291878202,339503165,94043646,56425245,58931905,209400796,548903961,344828575,209866945,554695520,2018
3,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"F9","Frontier Airlines Inc.",19200534,0,0,2237233,2237233,21437767,19201138,2237233,21438371,36021672,0,0,4465459,4465459,40487131,36023042,4465459,40488501,2018
3,"FX","Federal Express Corporation",62074222,14426617,21947761,2150940,38525318,100599540,63697908,39064228,102762136,118691000,28638000,43830000,4513000,76981000,195672000,121843616,78182000,200025616,2018
3,"G4","Allegiant Air",18783338,0,0,0,0,18783338,19325569,132764,19458333,39939768,0,0,0,0,39939768,41147005,302943,41449948,2018
3,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,193705,154439,348144,0,0,0,0,0,0,450979,394299,845278,2018
3,"GL","Miami Air International",0,0,0,0,0,0,464935,546363,1011298,0,0,0,0,0,0,1163779,1367601,2531380,2018
3,"HA","Hawaiian Airlines Inc.",15390145,0,7419967,0,7419967,22810112,15390145,7419967,22810112,30024860,0,14645936,0,14645936,44670796,30024860,14645936,44670796,2018
3,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1017046,3615063,4632109,0,0,0,0,0,0,1967553,7873273,9840826,2018
3,"KD","Western Global",0,0,0,0,0,0,409946,566284,976230,0,0,0,0,0,0,890349,1348481,2238830,2018
3,"KH","Aloha Air Cargo",426607,0,0,0,0,426607,426607,0,426607,842919,0,0,0,0,842919,842919,0,842919,2018
3,"KLQ","Kalitta Charters II",0,0,0,0,0,0,162599,75158,237757,0,0,0,0,0,0,421266,190604,611870,2018
3,"L2","Lynden Air Cargo Airlines",128312,0,0,0,0,128312,171099,12840,183939,291460,0,0,0,0,291460,380955,28208,409163,2018
3,"M6","Amerijet International",0,0,0,1490389,1490389,1490389,490507,1716685,2207192,0,0,0,3244421,3244421,3244421,1067782,3737044,4804826,2018
3,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,87207,1368849,1456056,0,0,0,0,0,0,280103,3240158,3520261,2018
3,"NC","Northern Air Cargo Inc.",357315,0,0,0,0,357315,537041,22228,559269,770871,0,0,0,0,770871,1133609,39772,1173381,2018
3,"NK","Spirit Air Lines",30875049,0,0,2757902,2757902,33632951,30875049,2757902,33632951,64480985,0,0,5759739,5759739,70240724,64480985,5759739,70240724,2018
3,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"OO","SkyWest Airlines Inc.",8110361,0,0,0,0,8110361,8110361,0,8110361,18506574,0,0,0,0,18506574,18506574,0,18506574,2018
3,"PFQ","Asia Pacific",0,0,0,0,0,0,0,312777,312777,0,0,0,0,0,0,0,744422,744422,2018
3,"PO","Polar Air Cargo Airways",3130492,925977,12907318,0,13833295,16963787,3130492,13833295,16963787,6131631,2185194,24802994,0,26988188,33119819,6131631,26988188,33119819,2018
3,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"SY","Sun Country Airlines d/b/a MN Airlines",3383189,0,0,2471419,2471419,5854608,4126989,2522333,6649322,7078478,0,0,5570636,5570636,12649114,9947664,5680068,15627732,2018
3,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,650659,28862,679521,0,0,0,0,0,0,1263170,98777,1361947,2018
3,"UA","United Air Lines Inc.",134540010,54703635,55557792,33298314,143559741,278099751,135411162,143911573,279322735,260560325,107857199,111449674,68136689,287443562,548003887,262245488,288171799,550417287,2018
3,"WI","Sky Lease Cargo",0,0,0,0,0,0,38845,2070544,2109389,0,0,0,0,0,0,91478,4469852,4561330,2018
3,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,20224,26090,46314,0,0,0,0,0,0,58402,75342,133744,2018
3,"X9","Omni Air International LLC",0,0,0,0,0,0,435588,3223535,3659123,0,0,0,0,0,0,911363,6997349,7908712,2018
3,"XP","XTRA Airways",0,0,0,0,0,0,376436,126305,502741,0,0,0,0,0,0,915159,555094,1470253,2018
3,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
3,"YX","Republic Airline",21202,0,0,0,0,21202,21202,0,21202,48320,0,0,0,0,48320,48320,0,48320,2018
3,"WN","Southwest Airlines Co.",176770081,0,0,2506139,2506139,179276220,177101321,2506139,179607460,345317146,0,0,5805615,5805615,351122761,345962204,5805615,351767819,2018
4,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,360612,758739,1119351,0,0,0,0,0,0,1094419,2391916,3486335,2018
4,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,4730,101596,106326,0,0,0,0,0,0,11009,324234,335243,2018
4,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"2HQ","Elite Airways LLC",217261,0,0,0,0,217261,362690,0,362690,960151,0,0,0,0,960151,1512475,0,1512475,2018
4,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",300687,0,0,0,0,300687,339627,0,339627,818390,0,0,0,0,818390,924374,0,924374,2018
4,"5X","United Parcel Service",37224000,11824000,16873000,3088000,31785000,69009000,37224000,31785000,69009000,76798000,24109000,34293000,6767000,65169000,141967000,76798000,65169000,141967000,2018
4,"5Y","Atlas Air Inc.",0,0,0,0,0,0,11523920,31439983,42963903,0,0,0,0,0,0,23653993,65731929,89385922,2018
4,"8C","Air Transport International",0,0,0,0,0,0,30031,591451,621482,0,0,0,0,0,0,84993,1264039,1349032,2018
4,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"9S","Southern Air Inc.",746246,1675226,3415277,14043,5104546,5850792,746246,5104546,5850792,1530117,3567407,7086795,29979,10684181,12214298,1530117,10684181,12214298,2018
4,"AA","American Airlines Inc.",176468697,51179339,22496487,46909471,120585297,297053994,177072576,120711716,297784292,347767028,105289745,45566263,98660138,249516146,597283174,348977443,249795156,598772599,2018
4,"ABX","ABX Air Inc",163281,0,0,0,0,163281,163281,0,163281,488129,0,0,0,0,488129,488129,0,488129,2018
4,"AS","Alaska Airlines Inc.",59350238,0,0,1353204,1353204,60703442,59465945,1353204,60819149,132713732,0,0,3253819,3253819,135967551,132949288,3253819,136203107,2018
4,"B6","JetBlue Airways",57303758,0,0,13174204,13174204,70477962,57303758,13174204,70477962,124606964,0,0,28647292,28647292,153254256,124606964,28647292,153254256,2018
4,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"DL","Delta Air Lines Inc.",170927843,58989025,28253409,25686058,112928492,283856335,172728275,113091077,285819352,371620292,128250134,61426740,55844971,245521845,617142137,376793506,245875326,622668832,2018
4,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"F9","Frontier Airlines Inc.",18646834,0,0,2442530,2442530,21089364,18646834,2442530,21089364,37389461,0,0,5101802,5101802,42491263,37389461,5101802,42491263,2018
4,"FX","Federal Express Corporation",55570820,12960650,20407941,1952245,35320836,90891656,56876696,36198386,93075082,113522000,27018000,41650000,4244000,72912000,186434000,116259221,74810000,191069221,2018
4,"G4","Allegiant Air",16057625,0,0,0,0,16057625,16502924,140183,16643107,36469135,0,0,0,0,36469135,37508105,346096,37854201,2018
4,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,212750,149750,362500,0,0,0,0,0,0,547695,417358,965053,2018
4,"GL","Miami Air International",0,0,0,0,0,0,250019,360383,610402,0,0,0,0,0,0,670576,966586,1637162,2018
4,"HA","Hawaiian Airlines Inc.",15068216,0,7199289,0,7199289,22267505,15068216,7199289,22267505,31211656,0,14585448,0,14585448,45797104,31211656,14585448,45797104,2018
4,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1290207,4404596,5694803,0,0,0,0,0,0,2714546,10330000,13044546,2018
4,"KD","Western Global",0,0,0,0,0,0,1203716,839063,2042779,0,0,0,0,0,0,2675378,1886981,4562359,2018
4,"KH","Aloha Air Cargo",385347,0,0,0,0,385347,385347,0,385347,801374,0,0,0,0,801374,801374,0,801374,2018
4,"KLQ","Kalitta Charters II",0,0,0,0,0,0,68914,75262,144176,0,0,0,0,0,0,200638,194349,394987,2018
4,"L2","Lynden Air Cargo Airlines",89380,0,0,0,0,89380,163924,32299,196223,211983,0,0,0,0,211983,392094,99688,491782,2018
4,"M6","Amerijet International",0,0,0,1356211,1356211,1356211,333582,1692987,2026569,0,0,0,3099461,3099461,3099461,762363,3869123,4631486,2018
4,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,56922,987648,1044570,0,0,0,0,0,0,202399,4368885,4571284,2018
4,"NC","Northern Air Cargo Inc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,736103,NULL,NULL,NULL,NULL,736103,951577,NULL,970195,2018
4,"NK","Spirit Air Lines",30762732,0,0,3229237,3229237,33991969,30762732,3229237,33991969,67232336,0,0,7057538,7057538,74289874,67232336,7057538,74289874,2018
4,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"OO","SkyWest Airlines Inc.",7897373,0,0,0,0,7897373,7897373,0,7897373,18718245,0,0,0,0,18718245,18718245,0,18718245,2018
4,"PFQ","Asia Pacific",0,0,0,0,0,0,0,280011,280011,0,0,0,0,0,0,0,642855,642855,2018
4,"PO","Polar Air Cargo Airways",3054470,717166,11505969,0,12223135,15277605,3054470,12223135,15277605,6373880,1760308,22421293,0,24181601,30555481,6373880,24181601,30555481,2018
4,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"SY","Sun Country Airlines d/b/a MN Airlines",3254566,0,0,1076773,1076773,4331339,3792102,1180935,4973037,7224128,0,0,2561762,2561762,9785890,9426108,2779404,12205512,2018
4,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,352176,14760,366936,0,0,0,0,0,0,725750,57883,783633,2018
4,"UA","United Air Lines Inc.",137000974,58942182,50977138,30101170,140020490,277021464,137776920,140296801,278073721,279219252,120581748,103947624,63412940,287942312,567161564,280800266,288504684,569304950,2018
4,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,1738290,1738290,0,0,0,0,0,0,0,3975420,3975420,2018
4,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,30015,22448,52463,0,0,0,0,0,0,82257,61520,143777,2018
4,"X9","Omni Air International LLC",0,0,0,0,0,0,465832,3296346,3762178,0,0,0,0,0,0,1114153,6898749,8012902,2018
4,"XP","XTRA Airways",0,0,0,0,0,0,180237,82845,263082,0,0,0,0,0,0,135164,172961,308125,2018
4,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
4,"YX","Republic Airline",33454,0,0,0,0,33454,33454,0,33454,81246,0,0,0,0,81246,81246,0,81246,2018
4,"WN","Southwest Airlines Co.",174522477,0,0,1928657,1928657,176451134,174739867,1928657,176668524,348976261,0,0,4712631,4712631,353688892,349419128,4712631,354131759,2018
5,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,336027,639513,975540,0,0,0,0,0,0,925090,1476670,2401760,2018
5,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,10043,119954,129997,0,0,0,0,0,0,44204,367491,411695,2018
5,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"2HQ","Elite Airways LLC",147260,0,0,0,0,147260,304165,0,304165,781692,0,0,0,0,781692,1414964,0,1414964,2018
5,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",288218,0,0,0,0,288218,338685,0,338685,919764,0,0,0,0,919764,1080815,0,1080815,2018
5,"5X","United Parcel Service",40872000,12573000,17857000,3336000,33766000,74638000,40872000,33766000,74638000,90238000,27508000,38880000,7753000,74141000,164379000,90238000,74141000,164379000,2018
5,"5Y","Atlas Air Inc.",0,0,0,0,0,0,12439660,34340069,46779729,0,0,0,0,0,0,28545465,79143725,107689190,2018
5,"8C","Air Transport International",0,0,0,0,0,0,27986,600915,628901,0,0,0,0,0,0,92081,1543022,1635103,2018
5,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"9S","Southern Air Inc.",785893,1731758,3854182,0,5585940,6371833,785893,5585940,6371833,1833948,4351650,9042721,0,13394371,15228319,1833948,13394371,15228319,2018
5,"AA","American Airlines Inc.",186106245,62265586,22728524,46970482,131964592,318070837,186850065,132104815,318954880,393997862,137128182,48973657,106109616,292211455,686209317,395581378,292526294,688107672,2018
5,"ABX","ABX Air Inc",196691,0,0,0,0,196691,196691,0,196691,497628,0,0,0,0,497628,497628,0,497628,2018
5,"AS","Alaska Airlines Inc.",61933139,0,0,1114398,1114398,63047537,62005379,1114398,63119777,147844556,0,0,2859173,2859173,150703729,148001060,2859173,150860233,2018
5,"B6","JetBlue Airways",59886378,0,0,12806070,12806070,72692448,59886993,12806070,72693063,140044856,0,0,29947114,29947114,169991970,140046184,29947114,169993298,2018
5,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"DL","Delta Air Lines Inc.",179707450,72323728,29951565,24469943,126745236,306452686,180873427,126783203,307656630,379472769,152719798,63246145,51671075,267637018,647109787,383353725,267717190,651070915,2018
5,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"F9","Frontier Airlines Inc.",19729113,0,0,2586309,2586309,22315422,19729113,2586309,22315422,43177126,0,0,5774199,5774199,48951325,43177126,5774199,48951325,2018
5,"FX","Federal Express Corporation",59628554,14093696,21968679,2108696,38171071,97799625,60949705,39306065,100255770,130734000,31468000,48151000,4951000,84570000,215304000,133676000,87145000,220821000,2018
5,"G4","Allegiant Air",15471117,0,0,0,0,15471117,15978484,151542,16130026,37596855,0,0,0,0,37596855,38868258,393536,39261794,2018
5,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,185750,162324,348074,0,0,0,0,0,0,500016,459580,959596,2018
5,"GL","Miami Air International",0,0,0,0,0,0,225643,250478,476121,0,0,0,0,0,0,674436,748667,1423103,2018
5,"HA","Hawaiian Airlines Inc.",15757332,0,7277516,0,7277516,23034848,15757332,7277516,23034848,34682245,0,15762395,0,15762395,50444640,34682245,15762395,50444640,2018
5,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1293455,4717202,6010657,0,0,0,0,0,0,2886417,11698585,14585002,2018
5,"KD","Western Global",0,0,0,0,0,0,1074307,736477,1810784,0,0,0,0,0,0,2552822,1724513,4277335,2018
5,"KH","Aloha Air Cargo",404001,0,0,0,0,404001,404001,0,404001,895108,0,0,0,0,895108,895108,0,895108,2018
5,"KLQ","Kalitta Charters II",0,0,0,0,0,0,69347,88908,158255,0,0,0,0,0,0,206228,251595,457823,2018
5,"L2","Lynden Air Cargo Airlines",96966,0,0,0,0,96966,231258,68628,299886,254929,0,0,0,0,254929,632265,234267,866532,2018
5,"M6","Amerijet International",0,0,0,1434445,1434445,1434445,387194,1598176,1985370,0,0,0,3421149,3421149,3421149,923457,3811647,4735104,2018
5,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,15007,1140693,1155700,0,0,0,0,0,0,73617,4872103,4945720,2018
5,"NC","Northern Air Cargo Inc.",333623,0,0,0,0,333623,445143,4033,449176,799698,0,0,0,0,799698,1033301,9581,1042882,2018
5,"NK","Spirit Air Lines",32005287,0,0,3516674,3516674,35521961,32005287,3516674,35521961,76289755,0,0,8382559,8382559,84672314,76289755,8382559,84672314,2018
5,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"OO","SkyWest Airlines Inc.",8257547,0,0,0,0,8257547,8257547,0,8257547,21498760,0,0,0,0,21498760,21498760,0,21498760,2018
5,"PFQ","Asia Pacific",0,0,0,0,0,0,0,323522,323522,0,0,0,0,0,0,0,802254,802254,2018
5,"PO","Polar Air Cargo Airways",3039835,741953,12146812,0,12888765,15928600,3039835,12888765,15928600,6765516,1879943,25391506,0,27271449,34036965,6765516,27271449,34036965,2018
5,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"SY","Sun Country Airlines d/b/a MN Airlines",3176000,0,0,315643,315643,3491643,3643739,453014,4096753,7507507,0,0,791759,791759,8299266,9998142,1041563,11039705,2018
5,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,459014,20606,479620,0,0,0,0,0,0,1026332,69879,1096211,2018
5,"UA","United Air Lines Inc.",144733258,71171452,53160067,26379967,150711486,295444744,145503793,150907996,296411789,314823949,155296421,115496674,59778228,330571323,645395272,316490599,331008555,647499154,2018
5,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,2604629,2604629,0,0,0,0,0,0,0,6191757,6191757,2018
5,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,51134,27522,78656,0,0,0,0,0,0,180704,97261,277965,2018
5,"X9","Omni Air International LLC",0,0,0,0,0,0,393393,3288877,3682270,0,0,0,0,0,0,885184,8421779,9306963,2018
5,"XP","XTRA Airways",0,0,0,0,0,0,121365,6908,128273,0,0,0,0,0,0,33726,32483,66209,2018
5,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
5,"YX","Republic Airline",30609,0,0,0,0,30609,30609,0,30609,76833,0,0,0,0,76833,76833,0,76833,2018
5,"WN","Southwest Airlines Co.",179255111,0,0,2389534,2389534,181644645,179450601,2389534,181840135,379119974,0,0,6220628,6220628,385340602,379542553,6220628,385763181,2018
6,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,455832,1083634,1539466,0,0,0,0,0,0,1152212,2228996,3381208,2018
6,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,3678,101329,105007,0,0,0,0,0,0,11202,231082,242284,2018
6,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"2HQ","Elite Airways LLC",89988,0,0,0,0,89988,462132,0,462132,252948,0,0,0,0,252948,1785814,0,1785814,2018
6,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",356456,0,0,0,0,356456,426779,0,426779,1027698,0,0,0,0,1027698,1228754,0,1228754,2018
6,"5X","United Parcel Service",38045000,11544000,17332000,2862000,31738000,69783000,38045000,31738000,69783000,83367000,25551000,38974000,6630000,71155000,154522000,83367000,71155000,154522000,2018
6,"5Y","Atlas Air Inc.",0,0,0,0,0,0,11988906,33668801,45657707,0,0,0,0,0,0,26813120,78527340,105340460,2018
6,"8C","Air Transport International",0,0,0,0,0,0,26307,557112,583419,0,0,0,0,0,0,84142,1388716,1472858,2018
6,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"9S","Southern Air Inc.",844492,1706612,0,6164576,7871188,8715680,844492,7871188,8715680,1909370,4305342,0,14814812,19120154,21029524,1909370,19120154,21029524,2018
6,"AA","American Airlines Inc.",191942315,64232934,22781389,47708094,134722417,326664732,192398584,134879165,327277749,413054909,140545702,49883726,110748337,301177765,714232674,414037019,301536312,715573331,2018
6,"ABX","ABX Air Inc",175886,0,0,0,0,175886,175886,0,175886,490722,0,0,0,0,490722,490722,0,490722,2018
6,"AS","Alaska Airlines Inc.",63117807,0,0,1028251,1028251,64146058,63201373,1028251,64229624,149466966,0,0,2654738,2654738,152121704,149647804,2654738,152302542,2018
6,"B6","JetBlue Airways",58339731,0,0,13742251,13742251,72081982,58339731,13742251,72081982,135866314,0,0,32004074,32004074,167870388,135866314,32004074,167870388,2018
6,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"DL","Delta Air Lines Inc.",189495124,80318068,30101654,24307025,134726747,324221871,190645694,134726747,325372441,410200016,173864488,65161038,52617408,291642934,701842950,414219712,291642934,705862646,2018
6,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"F9","Frontier Airlines Inc.",19559991,0,0,2536796,2536796,22096787,19559991,2536796,22096787,41775934,0,0,5704097,5704097,47480031,41775934,5704097,47480031,2018
6,"FX","Federal Express Corporation",57854765,13755698,21753419,2012216,37521333,95376098,59105226,38675088,97780314,125383000,30437000,48924000,4909000,84270000,209653000,128130000,86904000,215034000,2018
6,"G4","Allegiant Air",18141824,0,0,0,0,18141824,18589560,153122,18742682,43754907,0,0,0,0,43754907,44832095,394270,45226365,2018
6,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,200524,143257,343781,0,0,0,0,0,0,571097,410559,981656,2018
6,"GL","Miami Air International",0,0,0,0,0,0,257916,342335,600251,0,0,0,0,0,0,744652,988387,1733039,2018
6,"HA","Hawaiian Airlines Inc.",15996680,0,7320839,0,7320839,23317519,15996680,7320839,23317519,34893933,0,16132250,0,16132250,51026183,34893933,16132250,51026183,2018
6,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1288732,4835893,6124625,0,0,0,0,0,0,2926777,12321168,15247945,2018
6,"KD","Western Global",0,0,0,0,0,0,1340108,923665,2263773,0,0,0,0,0,0,3338364,2239114,5577478,2018
6,"KH","Aloha Air Cargo",385855,0,0,0,0,385855,385855,0,385855,846007,0,0,0,0,846007,846007,0,846007,2018
6,"KLQ","Kalitta Charters II",0,0,0,0,0,0,91082,70662,161744,0,0,0,0,0,0,259109,190382,449491,2018
6,"L2","Lynden Air Cargo Airlines",99671,0,0,0,0,99671,260741,36616,297357,263266,0,0,0,0,263266,680842,124861,805703,2018
6,"M6","Amerijet International",0,0,0,1335025,1335025,1335025,348060,1493294,1841354,0,0,0,3171208,3171208,3171208,826779,3547159,4373938,2018
6,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,9499,1374895,1384394,0,0,0,0,0,0,39743,3766023,3805766,2018
6,"NC","Northern Air Cargo Inc.",367314,0,0,0,0,367314,532920,0,532920,851998,0,0,0,0,851998,1226285,0,1226285,2018
6,"NK","Spirit Air Lines",33039956,0,0,3589707,3589707,36629663,33039956,3589707,36629663,78670516,0,0,8547351,8547351,87217867,78670516,8547351,87217867,2018
6,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"OO","SkyWest Airlines Inc.",8108076,0,0,0,0,8108076,8108076,0,8108076,20726835,0,0,0,0,20726835,20726835,0,20726835,2018
6,"PFQ","Asia Pacific",0,0,0,0,0,0,0,259521,259521,0,0,0,0,0,0,0,661072,661072,2018
6,"PO","Polar Air Cargo Airways",3154774,718048,11818714,0,12536762,15691536,3154774,12536762,15691536,6948780,1785653,25948739,0,27734392,34683172,6948780,27734392,34683172,2018
6,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"SY","Sun Country Airlines d/b/a MN Airlines",3631156,0,0,810677,810677,4441833,4236152,828005,5064157,8557540,0,0,2078999,2078999,10636539,11226859,2126852,13353711,2018
6,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,525448,58634,584082,0,0,0,0,0,0,1163873,206562,1370435,2018
6,"UA","United Air Lines Inc.",154057193,74378497,51889734,29820882,156089113,310146306,154622048,156605254,311227302,335404346,164146251,115949116,68959417,349054784,684459130,336639088,350209934,686849022,2018
6,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,1193725,1193725,0,0,0,0,0,0,0,2852105,2852105,2018
6,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,62239,139716,201955,0,0,0,0,0,0,144023,323307,467330,2018
6,"X9","Omni Air International LLC",0,0,0,0,0,0,385818,3608749,3994567,0,0,0,0,0,0,948904,8673139,9622043,2018
6,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
6,"YX","Republic Airline",13447,0,0,0,0,13447,13447,2307,15754,35171,0,0,0,0,35171,35171,12043,47214,2018
6,"WN","Southwest Airlines Co.",181821721,0,0,2965799,2965799,184787520,182164105,2965799,185129904,394590744,0,0,7725539,7725539,402316283,395344788,7725539,403070327,2018
